round,accuracy,auc,method,dataset,noise_type,alpha,noise_rate,noisy_fraction,seed,feature_set
5,0.9649122807017544,0.995701058201058,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
6,0.9649122807017544,0.9966931216931216,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
7,0.9649122807017544,0.9970238095238096,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
8,0.956140350877193,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
9,0.9649122807017544,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
10,0.9649122807017544,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
11,0.9649122807017544,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
12,0.9649122807017544,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
13,0.9649122807017544,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
14,0.9736842105263158,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
15,0.9824561403508772,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
16,0.9824561403508772,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
17,0.9824561403508772,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
18,0.9824561403508772,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
19,0.9824561403508772,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
20,0.9824561403508772,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
21,0.9824561403508772,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
22,0.9824561403508772,0.9986772486772486,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
23,0.9824561403508772,0.9986772486772486,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
24,0.9824561403508772,0.9986772486772486,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
25,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
26,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
27,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
28,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
29,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
30,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
31,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
32,0.9912280701754386,0.9983465608465608,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
33,0.9912280701754386,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
34,0.9912280701754386,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
35,0.9912280701754386,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
36,0.9912280701754386,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
37,0.9912280701754386,0.998015873015873,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
38,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
39,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
40,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
41,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
42,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
43,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
44,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
45,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
46,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
47,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
48,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
49,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
50,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,123,original
1,0.6403508771929824,0.6207010582010583,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
2,0.6754385964912281,0.8564814814814815,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
3,0.7543859649122807,0.9510582010582012,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
4,0.8245614035087719,0.97255291005291,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
5,0.868421052631579,0.9808201058201058,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
6,0.9035087719298246,0.984457671957672,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
7,0.912280701754386,0.9877645502645502,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
8,0.9210526315789472,0.9894179894179894,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
9,0.9298245614035088,0.9914021164021164,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
10,0.9298245614035088,0.9927248677248676,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
11,0.9385964912280702,0.9933862433862434,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
12,0.9385964912280702,0.9933862433862434,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
13,0.9385964912280702,0.9947089947089948,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
14,0.9385964912280702,0.9957010582010584,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
15,0.956140350877193,0.9963624338624338,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
16,0.956140350877193,0.9966931216931216,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
17,0.9649122807017544,0.9970238095238096,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
18,0.9649122807017544,0.9970238095238096,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
19,0.9736842105263158,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
20,0.9736842105263158,0.9970238095238096,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
21,0.9736842105263158,0.9970238095238096,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
22,0.9736842105263158,0.9966931216931216,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
23,0.9736842105263158,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
24,0.9736842105263158,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
25,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
26,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
27,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
28,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
29,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
30,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
31,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
32,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
33,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
34,0.9912280701754386,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
35,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
36,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
37,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
38,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
39,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
40,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
41,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
42,0.9824561403508772,0.9976851851851852,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
43,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
44,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
45,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
46,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
47,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
48,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
49,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
50,0.9824561403508772,0.9973544973544972,trimmed_mean,breast_cancer,symmetric,1.0,0.3,0.2,456,original
1,0.7894736842105263,0.8657407407407407,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
2,0.8508771929824561,0.914351851851852,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
3,0.8596491228070176,0.9388227513227512,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
4,0.8947368421052632,0.9537037037037036,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
5,0.912280701754386,0.9632936507936508,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
6,0.912280701754386,0.970568783068783,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
7,0.912280701754386,0.9761904761904764,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
8,0.912280701754386,0.9781746031746033,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
9,0.912280701754386,0.9788359788359788,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
10,0.912280701754386,0.9808201058201058,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
11,0.912280701754386,0.9818121693121692,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
12,0.9210526315789472,0.9824735449735448,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
13,0.9210526315789472,0.9831349206349206,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
14,0.9210526315789472,0.9851190476190476,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
15,0.9298245614035088,0.986441798941799,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
16,0.9298245614035088,0.9871031746031746,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
17,0.9298245614035088,0.988425925925926,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
18,0.9298245614035088,0.9890873015873016,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
19,0.9473684210526316,0.9897486772486772,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
20,0.9473684210526316,0.9910714285714286,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
21,0.9473684210526316,0.992063492063492,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
22,0.9473684210526316,0.992063492063492,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
23,0.9473684210526316,0.9927248677248678,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
24,0.9473684210526316,0.9933862433862436,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
25,0.9473684210526316,0.9937169312169312,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
26,0.956140350877193,0.9937169312169312,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
27,0.956140350877193,0.9937169312169312,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
28,0.956140350877193,0.9937169312169312,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
29,0.956140350877193,0.9947089947089948,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
30,0.956140350877193,0.9950396825396824,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
31,0.956140350877193,0.9953703703703703,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
32,0.956140350877193,0.9953703703703703,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
33,0.956140350877193,0.9953703703703703,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
34,0.956140350877193,0.9953703703703703,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
35,0.956140350877193,0.995701058201058,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
36,0.9649122807017544,0.995701058201058,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
37,0.9649122807017544,0.995701058201058,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
38,0.9649122807017544,0.995701058201058,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
39,0.9649122807017544,0.996031746031746,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
40,0.9649122807017544,0.9963624338624338,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
41,0.9649122807017544,0.9963624338624338,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
42,0.9649122807017544,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
43,0.9649122807017544,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
44,0.9649122807017544,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
45,0.9649122807017544,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
46,0.9649122807017544,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
47,0.9736842105263158,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
48,0.9736842105263158,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
49,0.9736842105263158,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
50,0.9736842105263158,0.9966931216931216,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,42,original
1,0.8596491228070176,0.9507275132275133,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
2,0.956140350877193,0.9910714285714284,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
3,0.9649122807017544,0.9970238095238096,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
4,0.956140350877193,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
5,0.956140350877193,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
6,0.956140350877193,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
7,0.956140350877193,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
8,0.956140350877193,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
9,0.956140350877193,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
10,0.956140350877193,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
11,0.956140350877193,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
12,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
13,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
14,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
15,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
16,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
17,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
18,0.9649122807017544,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
19,0.9649122807017544,0.9986772486772488,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
20,0.9649122807017544,0.9986772486772488,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
21,0.9649122807017544,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
22,0.9649122807017544,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
23,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
24,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
25,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
26,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
27,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
28,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
29,0.9736842105263158,0.9986772486772486,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
30,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
31,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
32,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
33,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
34,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
35,0.9736842105263158,0.9983465608465608,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
36,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
37,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
38,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
39,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
40,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
41,0.9736842105263158,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
42,0.9824561403508772,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
43,0.9824561403508772,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
44,0.9824561403508772,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
45,0.9824561403508772,0.998015873015873,uniform_mean,breast_cancer,symmetric,0.1,0.0,0.2,123,original
